active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,negative_history_limit,negative_hull_inconsistent_cuts,negative_hull_updates,negative_shadow_cuts,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,success_history_limit,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
25,13,True,0,25,0,1,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,9,11,10,384,,bounded_transverse_width,,base,0,0.03003500000000514,10,0,0,,,False,0,0,9,0,48,0,4,2,371,negative_h32_width015,[],25340.93162838304,32,0,0,0,0,,0.0,,False,0,732.0186329000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,144,1.0,1,7,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,3,344,7320.186329,40.0,constant,,0.03006437496514991
42,25,True,0,42,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,17,16,351,,bounded_transverse_width,,base,0,0.03176400000000257,16,0,0,,,False,0,0,0,0,62,1,4,3,332,range_width015,[],27095.738577971668,,,,,0,,0.0,,False,0,466.38423225,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,1.0,5,7,0,0,41,16,stress,21,public_upper_bound_16,,300,7462.147716,40.0,constant,,0.031815666996408254
42,25,True,0,42,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,17,16,351,,bounded_transverse_width,,base,0,0.036369999999998015,16,0,0,,,False,0,0,0,0,62,1,4,3,332,negative_width015,[],27095.738577971668,12,0,0,0,0,,0.0,,False,0,466.38423225,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,1.0,5,7,0,0,41,16,stress,21,public_upper_bound_16,3,300,7462.147716,40.0,constant,,0.03639858402311802
41,24,True,0,41,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,17,16,343,,bounded_transverse_width,,arc,63,0.04120900000000205,16,0,0,,,False,0,0,0,0,0,0,4,3,324,range_arc05_width015,[],27118.703813775977,,,,,0,,0.0,,False,0,463.6087978125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,0.5,0,0,0,0,41,16,stress,22,public_upper_bound_16,,291,7417.740765,40.0,constant,,0.04122970800381154
41,24,True,0,41,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,17,16,343,,bounded_transverse_width,,arc,63,0.045253999999999905,16,0,0,,,False,0,0,0,0,0,0,4,3,324,negative_arc05_width015,[],27118.703813775977,12,0,0,0,0,,0.0,,False,0,463.6087978125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,0.5,0,0,0,0,41,16,stress,22,public_upper_bound_16,3,291,7417.740765,40.0,constant,,0.04527291702106595
36,23,True,0,36,0,0,8,boundary_outward_min__n16__positive,boundary_outward_min,16,17,16,16,384,,bounded_transverse_width,,locked,59,0.032316000000001566,16,0,0,,,True,0,0,17,0,0,0,4,2,366,range_locked_width015,[],25418.888361162783,,,,,0,,0.0,,False,0,458.0486046875,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,1.0,4,26,0,0,37,16,stress,22,public_upper_bound_16,,335,7328.777675,40.0,constant,,0.03234350000275299
36,23,True,0,36,0,0,8,boundary_outward_min__n16__positive,boundary_outward_min,16,17,16,16,384,,bounded_transverse_width,,locked,59,0.03650999999999982,16,0,0,,,True,0,0,17,0,0,0,4,2,366,negative_locked_width015,[],25418.888361162783,12,0,0,0,0,,0.0,,False,0,458.0486046875,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,1.0,4,26,0,0,37,16,stress,22,public_upper_bound_16,3,335,7328.777675,40.0,constant,,0.036518917011562735
42,25,True,0,42,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,17,16,351,,bounded_transverse_width,,base,0,0.03424900000000264,16,0,0,,,False,0,0,0,0,62,1,4,3,332,negative_h4_width015,[],27095.738577971668,4,0,0,0,0,,0.0,,False,0,466.38423225,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,1.0,5,7,0,0,41,16,stress,21,public_upper_bound_16,3,300,7462.147716,40.0,constant,,0.034255708975251764
42,25,True,0,42,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,17,16,351,,bounded_transverse_width,,base,0,0.03701300000000174,16,0,0,,,False,0,0,0,0,62,1,4,3,332,negative_h32_width015,[],27095.738577971668,32,0,0,0,0,,0.0,,False,0,466.38423225,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,1.0,5,7,0,0,41,16,stress,21,public_upper_bound_16,3,300,7462.147716,40.0,constant,,0.03704829094931483
37,23,True,0,37,0,0,8,boundary_outward_min__n16__negative,boundary_outward_min,16,15,16,16,340,,bounded_transverse_width,,base,0,0.03106999999999971,16,0,0,,,False,0,0,15,1,57,3,4,2,322,range_width015,[],25770.89697682271,,,,,0,,0.0,,False,0,446.0112125625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,1.0,8,18,0,1,38,16,stress,19,public_upper_bound_16,,292,7136.179401,40.0,constant,,0.031088041025213897
37,23,True,0,37,0,0,8,boundary_outward_min__n16__negative,boundary_outward_min,16,15,16,16,340,,bounded_transverse_width,,base,0,0.03460299999999705,16,0,0,,,False,0,0,15,1,57,3,4,2,322,negative_width015,[],25770.89697682271,12,0,0,0,0,,0.0,,False,0,446.0112125625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,1.0,8,18,0,1,38,16,stress,19,public_upper_bound_16,3,292,7136.179401,40.0,constant,,0.034632249968126416
39,23,True,0,39,0,1,8,boundary_outward_min__n16__negative,boundary_outward_min,16,0,17,16,342,,bounded_transverse_width,,arc,62,0.04025699999999688,16,0,0,,,False,0,0,0,0,0,0,4,3,323,range_arc05_width015,[],26997.61779396342,,,,,0,,0.0,,False,0,461.9077228125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,0.5,1,2,0,0,40,16,stress,22,public_upper_bound_16,,293,7390.523565,40.0,constant,,0.04027629195479676
39,23,True,0,39,0,1,8,boundary_outward_min__n16__negative,boundary_outward_min,16,0,17,16,342,,bounded_transverse_width,,arc,62,0.04430700000000343,16,0,0,,,False,0,0,0,0,0,0,4,3,323,negative_arc05_width015,[],26997.61779396342,12,0,0,0,0,,0.0,,False,0,461.9077228125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,0.5,1,2,0,0,40,16,stress,22,public_upper_bound_16,3,293,7390.523565,40.0,constant,,0.04435595800168812
35,22,True,0,35,1,1,8,boundary_outward_min__n16__negative,boundary_outward_min,15,17,16,16,382,,bounded_transverse_width,,locked,59,0.03274199999999894,16,0,0,,,True,0,0,17,0,0,0,4,2,364,range_locked_width015,[],25422.688125608624,,,,,0,,0.0,,False,0,457.3461020625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,1.0,3,20,0,0,37,16,stress,22,public_upper_bound_16,,333,7317.537633,40.0,constant,,0.03275591699639335
35,22,True,0,35,1,1,8,boundary_outward_min__n16__negative,boundary_outward_min,15,17,16,16,382,,bounded_transverse_width,,locked,59,0.03671099999999683,16,0,0,,,True,0,0,17,0,0,0,4,2,364,negative_locked_width015,[],25422.688125608624,12,0,0,0,0,,0.0,,False,0,457.3461020625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,1.0,3,20,0,0,37,16,stress,22,public_upper_bound_16,3,333,7317.537633,40.0,constant,,0.03671454201685265
37,23,True,0,37,0,0,8,boundary_outward_min__n16__negative,boundary_outward_min,16,15,16,16,340,,bounded_transverse_width,,base,0,0.033262999999998044,16,0,0,,,False,0,0,15,1,57,3,4,2,322,negative_h4_width015,[],25770.89697682271,4,0,0,0,0,,0.0,,False,0,446.0112125625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,1.0,8,18,0,1,38,16,stress,19,public_upper_bound_16,3,292,7136.179401,40.0,constant,,0.03327141603222117
37,23,True,0,37,0,0,8,boundary_outward_min__n16__negative,boundary_outward_min,16,15,16,16,340,,bounded_transverse_width,,base,0,0.03503499999999349,16,0,0,,,False,0,0,15,1,57,3,4,2,322,negative_h32_width015,[],25770.89697682271,32,0,0,0,0,,0.0,,False,0,446.0112125625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,1.0,8,18,0,1,38,16,stress,19,public_upper_bound_16,3,292,7136.179401,40.0,constant,,0.03504937497200444
43,26,True,0,43,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,17,16,358,,bounded_transverse_width,,base,0,0.03260000000000218,16,0,0,,,False,0,0,6,0,63,0,4,3,339,range_width015,[],30040.11084000839,,,,,0,,0.0,,False,0,505.751385625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,5,11,0,0,41,16,stress,22,public_upper_bound_16,,306,8092.02217,40.0,constant,,0.03261362499324605
43,26,True,0,43,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,17,16,358,,bounded_transverse_width,,base,0,0.036619000000001733,16,0,0,,,False,0,0,6,0,63,0,4,3,339,negative_width015,[],30040.11084000839,12,0,0,0,0,,0.0,,False,0,505.751385625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,5,11,0,0,41,16,stress,22,public_upper_bound_16,3,306,8092.02217,40.0,constant,,0.03662204201100394
42,25,True,0,42,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,7,17,16,350,,bounded_transverse_width,,arc,63,0.04326600000000269,16,0,0,,,False,0,0,7,0,0,0,4,3,331,range_arc05_width015,[],29636.85551006652,,,,,0,,0.0,,False,0,497.648194,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,0.5,3,8,0,0,41,16,stress,22,public_upper_bound_16,,297,7962.371104,40.0,constant,,0.04327295802067965
42,25,True,0,42,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,7,17,16,350,,bounded_transverse_width,,arc,63,0.04739099999999752,16,0,0,,,False,0,0,7,0,0,0,4,3,331,negative_arc05_width015,[],29636.85551006652,12,0,0,0,0,,0.0,,False,0,497.648194,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,0.5,3,8,0,0,41,16,stress,22,public_upper_bound_16,3,297,7962.371104,40.0,constant,,0.04739875002996996
36,23,True,0,36,1,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,15,17,16,16,383,,bounded_transverse_width,,locked,59,0.032960000000002765,16,0,0,,,True,0,0,17,0,0,0,4,2,365,range_locked_width015,[],25428.585167106165,,,,,0,,0.0,,False,0,457.7323149375,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,3,20,0,0,37,16,stress,22,public_upper_bound_16,,333,7323.717039,40.0,constant,,0.033010250015649945
36,23,True,0,36,1,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,15,17,16,16,383,,bounded_transverse_width,,locked,59,0.03680899999999809,16,0,0,,,True,0,0,17,0,0,0,4,2,365,negative_locked_width015,[],25428.585167106165,12,0,0,0,0,,0.0,,False,0,457.7323149375,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,3,20,0,0,37,16,stress,22,public_upper_bound_16,3,333,7323.717039,40.0,constant,,0.03682262497022748
43,26,True,0,43,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,17,16,358,,bounded_transverse_width,,base,0,0.03495699999999857,16,0,0,,,False,0,0,6,0,63,0,4,3,339,negative_h4_width015,[],30040.11084000839,4,0,0,0,0,,0.0,,False,0,505.751385625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,5,11,0,0,41,16,stress,22,public_upper_bound_16,3,306,8092.02217,40.0,constant,,0.034962083969730884
43,26,True,0,43,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,17,16,358,,bounded_transverse_width,,base,0,0.037675000000000125,16,0,0,,,False,0,0,6,0,63,0,4,3,339,negative_h32_width015,[],30040.11084000839,32,0,0,0,0,,0.0,,False,0,505.751385625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,5,11,0,0,41,16,stress,22,public_upper_bound_16,3,306,8092.02217,40.0,constant,,0.03768108400981873
13,2,True,0,13,2,3,0,near_collinear_min__n10__positive,near_collinear_min,8,2,11,10,337,,bounded_transverse_width,,base,0,0.028177999999996928,10,0,0,,,False,0,0,2,3,43,0,3,3,324,range_width015,[],24162.317238099262,,,,,0,,0.0,,False,0,680.6463443,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,8,6,3,3,21,10,stress,22,full_coverage_and_all_discovered_cleared,,301,6806.463443,40.0,constant,,0.028195084014441818
13,2,True,0,13,2,3,0,near_collinear_min__n10__positive,near_collinear_min,8,2,11,10,337,,bounded_transverse_width,,base,0,0.03231099999999998,10,0,0,,,False,0,0,2,3,43,0,3,3,324,negative_width015,[],24162.317238099262,12,0,0,0,0,,0.0,,False,0,680.6463443,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,8,6,3,3,21,10,stress,22,full_coverage_and_all_discovered_cleared,3,301,6806.463443,40.0,constant,,0.032313707983121276
17,4,True,0,17,3,3,0,near_collinear_min__n10__positive,near_collinear_min,7,0,10,10,351,,bounded_transverse_width,,arc,45,0.040948000000000206,10,0,0,,,False,0,0,0,4,0,0,5,3,339,range_arc05_width015,[],23176.461710499836,,,,,0,,0.0,,False,0,669.0292337,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,0.5,13,8,1,4,23,10,stress,22,full_coverage_and_all_discovered_cleared,,310,6690.292337,40.0,constant,,0.04094745800830424
17,4,True,0,17,3,3,0,near_collinear_min__n10__positive,near_collinear_min,7,0,10,10,351,,bounded_transverse_width,,arc,45,0.0466689999999943,10,0,0,,,False,0,0,0,4,0,0,5,3,339,negative_arc05_width015,[],23176.461710499836,12,0,0,0,0,,0.0,,False,0,669.0292337,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,0.5,13,8,1,4,23,10,stress,22,full_coverage_and_all_discovered_cleared,3,310,6690.292337,40.0,constant,,0.04669083404587582
18,4,True,0,18,1,3,0,near_collinear_min__n10__positive,near_collinear_min,9,0,12,10,364,,bounded_transverse_width,,locked,46,0.0306280000000001,10,0,0,,,True,0,0,0,2,0,0,5,3,350,range_locked_width015,[],23824.585894565324,,,,,0,,0.0,,False,0,689.4917174,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,13,11,1,2,24,10,stress,22,full_coverage_and_all_discovered_cleared,,324,6894.917174,40.0,constant,,0.03063879196997732
18,4,True,0,18,1,3,0,near_collinear_min__n10__positive,near_collinear_min,9,0,12,10,364,,bounded_transverse_width,,locked,46,0.036747000000005414,10,0,0,,,True,0,0,0,2,0,0,5,3,350,negative_locked_width015,[],23824.585894565324,12,0,0,0,0,,0.0,,False,0,689.4917174,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,13,11,1,2,24,10,stress,22,full_coverage_and_all_discovered_cleared,3,324,6894.917174,40.0,constant,,0.03677983395755291
13,2,True,0,13,2,3,0,near_collinear_min__n10__positive,near_collinear_min,8,2,11,10,337,,bounded_transverse_width,,base,0,0.03041199999999833,10,0,0,,,False,0,0,2,3,43,0,3,3,324,negative_h4_width015,[],24162.317238099262,4,0,0,0,0,,0.0,,False,0,680.6463443,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,8,6,3,3,21,10,stress,22,full_coverage_and_all_discovered_cleared,3,301,6806.463443,40.0,constant,,0.030440457980148494
13,2,True,0,13,2,3,0,near_collinear_min__n10__positive,near_collinear_min,8,2,11,10,337,,bounded_transverse_width,,base,0,0.03328300000000439,10,0,0,,,False,0,0,2,3,43,0,3,3,324,negative_h32_width015,[],24162.317238099262,32,0,0,0,0,,0.0,,False,0,680.6463443,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,8,6,3,3,21,10,stress,22,full_coverage_and_all_discovered_cleared,3,301,6806.463443,40.0,constant,,0.0332890409626998
13,3,True,0,13,4,4,0,near_collinear_min__n10__negative,near_collinear_min,6,6,10,10,366,,bounded_transverse_width,,base,0,0.029619999999994207,10,0,0,,,False,0,0,6,4,42,0,4,2,354,range_width015,[],25145.520760718682,,,,,0,,0.0,,False,0,717.810415,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,14,3,0,4,20,10,stress,22,full_coverage_and_all_discovered_cleared,,329,7178.10415,40.0,constant,,0.029623166017699987
13,3,True,0,13,4,4,0,near_collinear_min__n10__negative,near_collinear_min,6,6,10,10,366,,bounded_transverse_width,,base,0,0.035038000000000125,10,0,0,,,False,0,0,6,4,42,0,4,2,354,negative_width015,[],25145.520760718682,12,0,0,0,0,,0.0,,False,0,717.810415,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,14,3,0,4,20,10,stress,22,full_coverage_and_all_discovered_cleared,3,329,7178.10415,40.0,constant,,0.03505112498532981
7,1,True,0,7,4,4,0,near_collinear_min__n10__negative,near_collinear_min,6,26,10,10,347,,bounded_transverse_width,,arc,38,0.04876900000000006,10,0,0,,,False,0,0,26,4,0,0,3,2,335,range_arc05_width015,[],21936.082396557715,,,,,0,,0.0,,False,0,642.3216476,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,0.5,8,0,49,4,16,10,stress,22,full_coverage_and_all_discovered_cleared,,311,6423.216476,40.0,constant,,0.04879037500359118
7,1,True,0,7,4,4,0,near_collinear_min__n10__negative,near_collinear_min,6,26,10,10,347,,bounded_transverse_width,,arc,38,0.05451200000000256,10,0,0,,,False,0,0,26,4,0,0,3,2,335,negative_arc05_width015,[],21936.082396557715,12,0,0,0,0,,0.0,,False,0,642.3216476,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,0.5,8,0,49,4,16,10,stress,22,full_coverage_and_all_discovered_cleared,3,311,6423.216476,40.0,constant,,0.05452591698849574
15,3,True,0,15,1,2,0,near_collinear_min__n10__negative,near_collinear_min,9,0,11,10,362,,bounded_transverse_width,,locked,44,0.029302999999998747,10,0,0,,,True,0,0,0,2,0,0,3,3,349,range_locked_width015,[],23786.894054528806,,,,,0,,0.0,,False,0,687.9378809,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,16,8,2,2,22,10,stress,22,full_coverage_and_all_discovered_cleared,,324,6879.378809,40.0,constant,,0.029310000012628734
15,3,True,0,15,1,2,0,near_collinear_min__n10__negative,near_collinear_min,9,0,11,10,362,,bounded_transverse_width,,locked,44,0.034720000000000084,10,0,0,,,True,0,0,0,2,0,0,3,3,349,negative_locked_width015,[],23786.894054528806,12,0,0,0,0,,0.0,,False,0,687.9378809,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,16,8,2,2,22,10,stress,22,full_coverage_and_all_discovered_cleared,3,324,6879.378809,40.0,constant,,0.0347396659781225
13,3,True,0,13,4,4,0,near_collinear_min__n10__negative,near_collinear_min,6,6,10,10,366,,bounded_transverse_width,,base,0,0.03244099999999861,10,0,0,,,False,0,0,6,4,42,0,4,2,354,negative_h4_width015,[],25145.520760718682,4,0,0,0,0,,0.0,,False,0,717.810415,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,14,3,0,4,20,10,stress,22,full_coverage_and_all_discovered_cleared,3,329,7178.10415,40.0,constant,,0.03248708299361169
13,3,True,0,13,4,4,0,near_collinear_min__n10__negative,near_collinear_min,6,6,10,10,366,,bounded_transverse_width,,base,0,0.03641799999999762,10,0,0,,,False,0,0,6,4,42,0,4,2,354,negative_h32_width015,[],25145.520760718682,32,0,0,0,0,,0.0,,False,0,717.810415,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,14,3,0,4,20,10,stress,22,full_coverage_and_all_discovered_cleared,3,329,7178.10415,40.0,constant,,0.03643862501485273
13,6,True,0,13,1,3,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,12,10,349,,bounded_transverse_width,,base,0,0.030086000000004276,10,0,0,,,False,0,0,0,2,41,0,4,3,335,range_width015,[],25740.163116771077,,,,,0,,0.0,,False,0,718.8032618,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,13,2,2,2,19,10,stress,22,full_coverage_and_all_discovered_cleared,,309,7188.032618,40.0,constant,,0.03010429098503664
13,6,True,0,13,1,3,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,12,10,349,,bounded_transverse_width,,base,0,0.036725000000004115,10,0,0,,,False,0,0,0,2,41,0,4,3,335,negative_width015,[],25740.163116771077,12,0,0,0,0,,0.0,,False,0,718.8032618,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,13,2,2,2,19,10,stress,22,full_coverage_and_all_discovered_cleared,3,309,7188.032618,40.0,constant,,0.036730916996020824
11,4,True,0,11,1,2,1,near_collinear_min__n10__spatial,near_collinear_min,9,12,11,10,351,,bounded_transverse_width,,arc,40,0.048582000000003234,10,0,0,,,False,0,0,12,5,0,0,4,2,338,range_arc05_width015,[],22498.752436397197,,,,,0,,0.0,,False,0,655.8750484,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,0.5,9,0,57,5,18,10,stress,22,full_coverage_and_all_discovered_cleared,,316,6558.750484,40.0,constant,,0.048591541999485344
11,4,True,0,11,1,2,1,near_collinear_min__n10__spatial,near_collinear_min,9,12,11,10,351,,bounded_transverse_width,,arc,40,0.055444999999998856,10,0,0,,,False,0,0,12,5,0,0,4,2,338,negative_arc05_width015,[],22498.752436397197,12,0,0,0,0,,0.0,,False,0,655.8750484,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,0.5,9,0,57,5,18,10,stress,22,full_coverage_and_all_discovered_cleared,3,316,6558.750484,40.0,constant,,0.055487665988039225
19,8,True,0,19,0,1,2,near_collinear_min__n10__spatial,near_collinear_min,10,0,11,10,368,,bounded_transverse_width,,locked,45,0.029091000000001088,10,0,0,,,True,0,0,0,2,0,0,3,2,355,range_locked_width015,[],23935.841093036404,,,,,0,,0.0,,False,0,694.2168211999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,20,9,0,2,23,10,stress,22,full_coverage_and_all_discovered_cleared,,327,6942.168212,40.0,constant,,0.02910945803159848
19,8,True,0,19,0,1,2,near_collinear_min__n10__spatial,near_collinear_min,10,0,11,10,368,,bounded_transverse_width,,locked,45,0.0355909999999966,10,0,0,,,True,0,0,0,2,0,0,3,2,355,negative_locked_width015,[],23935.841093036404,12,0,0,0,0,,0.0,,False,0,694.2168211999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,20,9,0,2,23,10,stress,22,full_coverage_and_all_discovered_cleared,3,327,6942.168212,40.0,constant,,0.03560995898442343
13,6,True,0,13,1,3,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,12,10,349,,bounded_transverse_width,,base,0,0.03348299999999682,10,0,0,,,False,0,0,0,2,41,0,4,3,335,negative_h4_width015,[],25740.163116771077,4,0,0,0,0,,0.0,,False,0,718.8032618,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,13,2,2,2,19,10,stress,22,full_coverage_and_all_discovered_cleared,3,309,7188.032618,40.0,constant,,0.03349645802518353
13,6,True,0,13,1,3,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,12,10,349,,bounded_transverse_width,,base,0,0.037931999999997856,10,0,0,,,False,0,0,0,2,41,0,4,3,335,negative_h32_width015,[],25740.163116771077,32,0,0,0,0,,0.0,,False,0,718.8032618,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,13,2,2,2,19,10,stress,22,full_coverage_and_all_discovered_cleared,3,309,7188.032618,40.0,constant,,0.03794683300657198
14,3,True,0,14,9,9,0,near_collinear_min__n16__positive,near_collinear_min,7,6,16,16,288,,bounded_transverse_width,,base,0,0.03759100000000615,16,0,0,,,False,0,0,6,3,46,3,3,2,270,range_width015,[],22972.20898682153,,,,,0,,0.0,,False,0,391.7151121875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",30.0,4,151,1.0,26,3,0,3,27,16,stress,19,public_upper_bound_16,,243,6267.441795,40.0,constant,,0.03759783401619643
14,3,True,0,14,9,9,0,near_collinear_min__n16__positive,near_collinear_min,7,6,16,16,288,,bounded_transverse_width,,base,0,0.043390999999999735,16,0,0,,,False,0,0,6,3,46,3,3,2,270,negative_width015,[],22972.20898682153,12,0,0,0,0,,0.0,,False,0,391.7151121875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",30.0,4,151,1.0,26,3,0,3,27,16,stress,19,public_upper_bound_16,3,243,6267.441795,40.0,constant,,0.043408375000581145
