active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,modeled_known_scan_pairs,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,service_order_mode,service_route_plans,service_scan_cost_weight,service_scan_order_cost_s,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
15,2,True,0,15,3,4,0,edge__smooth__67,edge__smooth,7,12,,11,10,348,,bounded_transverse_width,,arc,0,0.038228999999997626,,10,,0,0,,,,,,False,0,0,12,4,0,0,,3,3,335,service_free1_grid21_29,,,[],449,20931.216299215877,0,,0.0,,False,0,,622.3243262,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,free,44,1.0,0.0,10,4,0,4,23,10,ordinary,21,full_coverage_and_all_discovered_cleared,309,6223.243262,40.0,constant,,0.03825416602194309
13,2,True,0,13,2,2,1,edge__smooth__67,edge__smooth,8,11,,10,10,345,,bounded_transverse_width,,arc,0,0.037891000000001895,,10,,0,0,,,,,,False,0,0,11,6,0,0,,3,2,333,service_free2_grid21_29,,,[],390,19895.624285688133,0,,0.0,,False,0,,600.4124858,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,free,43,2.0,0.0,4,2,2,7,22,10,ordinary,21,full_coverage_and_all_discovered_cleared,310,6004.124858,40.0,constant,,0.03798633301630616
6,0,True,0,6,1,1,0,edge__smooth__67,edge__smooth,9,54,,10,10,304,,bounded_transverse_width,,arc,0,0.03816799999999887,,10,,0,0,,,,,,False,0,0,54,5,0,0,,2,2,292,service_locked0_grid21_29,,,[],0,19338.97461587153,0,,0.0,,False,0,,565.0794923000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,locked,37,0.0,0.0,7,16,1,5,16,10,ordinary,21,full_coverage_and_all_discovered_cleared,273,5650.794923,40.0,constant,,0.03819491597823799
7,0,True,0,7,1,1,0,edge__smooth__67,edge__smooth,9,54,,10,10,305,,bounded_transverse_width,,arc,0,0.04007000000000005,,10,,0,0,,,,,,False,0,0,54,6,0,0,,2,2,293,service_locked1_grid21_29,,,[],851,19476.26226420407,0,,0.0,,False,0,,568.4252452,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,locked,38,1.0,0.0,7,23,1,6,17,10,ordinary,21,full_coverage_and_all_discovered_cleared,274,5684.252452,40.0,constant,,0.04008920898195356
18,2,True,0,18,4,4,0,edge__smooth__67,edge__smooth,6,12,,10,10,305,,bounded_transverse_width,,arc,0,0.04961999999999733,,10,,0,0,,,,,,False,0,0,12,4,0,0,,4,3,293,service_soft20_grid21_29,,,[],480,23684.787864005204,0,,0.0,,False,0,,651.9957569999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,free,47,1.0,20.0,5,3,0,5,26,10,ordinary,21,full_coverage_and_all_discovered_cleared,268,6519.95757,40.0,constant,,0.04971629200736061
13,0,True,0,13,4,4,0,edge__smooth__67,edge__smooth,6,1,,10,10,354,,bounded_transverse_width,,arc,0,0.039017999999998665,,10,,0,0,,,,,,False,0,0,1,4,0,0,,3,3,342,service_free1_convex22,,,[],251,20864.84630904747,0,,0.0,,False,0,,625.2969259,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,free,45,1.0,0.0,4,0,16,5,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,320,6252.969259,40.0,constant,,0.03902595798717812
12,1,True,0,12,1,2,0,edge__smooth__67,edge__smooth,9,41,,11,10,330,,bounded_transverse_width,,arc,0,0.04002699999999848,,10,,0,0,,,,,,False,0,0,41,6,0,0,,4,3,317,service_locked1_convex22,,,[],655,20039.899865657353,0,,0.0,,False,0,,594.0979972,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,locked,43,1.0,0.0,9,5,29,6,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,5940.979972,40.0,constant,,0.04003970796475187
17,2,True,0,17,1,4,0,edge__smooth__68,edge__smooth,14,0,,18,15,316,,bounded_transverse_width,,base,0,0.03601900000000313,,15,,0,0,,,,,,False,0,0,0,3,51,0,,3,3,296,range_grid21_29,,,[],,23307.271919430794,0,,0.0,,False,0,,433.3636257333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,1.0,,,,,14,6,2,4,30,15,ordinary,21,full_coverage_and_all_discovered_cleared,275,6500.454386,40.0,constant,,0.03603825002210215
15,1,True,0,15,2,2,0,edge__smooth__68,edge__smooth,13,16,,15,15,302,,bounded_transverse_width,,base,0,0.04374999999999929,,15,,0,0,,,,,,False,0,0,16,5,51,0,,3,3,285,range_convex22,,,[],,24139.012543219244,0,,0.0,,False,0,,439.2535004666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,1.0,,,,,15,2,4,5,29,15,ordinary,22,full_coverage_and_all_discovered_cleared,261,6588.802507,40.0,constant,,0.04382404201896861
15,2,True,0,15,2,3,0,edge__smooth__68,edge__smooth,13,67,68,16,15,279,,bounded_transverse_width,,locked,49,0.04805500000000151,7,15,cached_distance_prefix_sum,0,0,,,68,0,61,True,0,0,68,5,0,0,8,4,3,261,count_locked_grid21_29,5,5,[],,22723.938943062527,0,,0.0,,False,0,513,411.6525193333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,0,0,68,1.0,,,,,5,2,23,5,28,15,ordinary,21,full_coverage_and_all_discovered_cleared,247,6174.78779,40.0,constant,,0.04810049996012822
19,1,True,0,19,3,5,0,edge__smooth__68,edge__smooth,12,9,,17,15,313,,bounded_transverse_width,,arc,0,0.04264699999999877,,15,,0,0,,,,,,False,0,0,9,4,0,0,,3,3,294,service_free0_grid21_29,,,[],0,22342.425234420356,0,,0.0,,False,0,,419.49900326666665,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,free,54,0.0,0.0,13,4,20,5,33,15,ordinary,21,full_coverage_and_all_discovered_cleared,273,6292.485049,40.0,constant,,0.042660541948862374
19,2,True,0,19,2,4,0,edge__smooth__68,edge__smooth,13,0,,17,15,320,,bounded_transverse_width,,arc,0,0.05164199999999752,,15,,0,0,,,,,,False,0,0,0,6,0,0,,3,3,301,service_free1_grid21_29,,,[],533,23286.060740810928,0,,0.0,,False,0,,434.68081013333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,free,53,1.0,0.0,17,4,3,7,32,15,ordinary,21,full_coverage_and_all_discovered_cleared,277,6520.212152,40.0,constant,,0.051704666984733194
18,1,True,0,18,1,3,0,edge__smooth__68,edge__smooth,14,2,,17,15,310,,bounded_transverse_width,,arc,0,0.05349000000000004,,15,,0,0,,,,,,False,0,0,2,5,0,0,,3,3,291,service_free2_grid21_29,,,[],527,23760.85909485516,0,,0.0,,False,0,,437.2781214,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,free,53,2.0,0.0,18,9,4,5,32,15,ordinary,21,full_coverage_and_all_discovered_cleared,271,6559.171821,40.0,constant,,0.053524040966294706
16,2,True,0,16,1,2,0,edge__smooth__68,edge__smooth,14,60,,16,15,278,,bounded_transverse_width,,arc,0,0.053343000000001695,,15,,0,0,,,,,,False,0,0,60,6,0,0,,4,3,260,service_locked0_grid21_29,,,[],0,22940.60688381149,0,,0.0,,False,0,,413.6747584666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,locked,50,0.0,0.0,6,7,34,6,29,15,ordinary,21,full_coverage_and_all_discovered_cleared,239,6205.121377,40.0,constant,,0.05338233301881701
20,3,True,0,20,1,3,0,edge__smooth__68,edge__smooth,14,52,,17,15,281,,bounded_transverse_width,,arc,0,0.05510099999999696,,15,,0,0,,,,,,False,0,0,52,7,0,0,,4,3,262,service_locked1_grid21_29,,,[],867,23318.27408221435,0,,0.0,,False,0,,419.7769877333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,locked,53,1.0,0.0,9,13,23,7,32,15,ordinary,21,full_coverage_and_all_discovered_cleared,242,6296.654816,40.0,constant,,0.05520283296937123
32,2,True,0,32,3,7,0,edge__smooth__68,edge__smooth,12,0,,19,15,280,,bounded_transverse_width,,arc,0,0.05551699999999826,,15,,0,0,,,,,,False,0,0,0,6,0,0,,3,3,259,service_soft20_grid21_29,,,[],516,28461.78476988788,0,,0.0,,False,0,,487.15713,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,free,66,1.0,20.0,14,8,0,6,45,15,ordinary,21,full_coverage_and_all_discovered_cleared,233,7307.35695,40.0,constant,,0.05559654103126377
18,2,True,0,18,2,2,0,edge__smooth__68,edge__smooth,13,13,,15,15,308,,bounded_transverse_width,,arc,0,0.05649800000000127,,15,,0,0,,,,,,False,0,0,13,5,0,0,,3,2,291,service_free1_convex22,,,[],605,21805.762074136004,0,,0.0,,False,0,,410.61016099999995,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,free,53,1.0,0.0,14,6,0,5,31,15,ordinary,22,full_coverage_and_all_discovered_cleared,268,6159.152415,40.0,constant,,0.056546000007074326
21,5,True,0,21,3,4,1,edge__smooth__68,edge__smooth,12,41,,16,15,285,,bounded_transverse_width,,arc,0,0.057226,,15,,0,0,,,,,,False,0,0,41,8,0,0,,5,4,267,service_locked1_convex22,,,[],1391,22000.32125155784,0,,0.0,,False,0,,403.6042834666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,30.0,4,,,68,0.5,locked,54,1.0,0.0,9,34,12,9,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,241,6054.064252,40.0,constant,,0.057249125035014004
16,2,True,0,16,4,5,0,edge__smooth__69,edge__smooth,11,15,,16,15,304,,bounded_transverse_width,,base,0,0.04529600000000045,,15,,0,0,,,,,,False,0,0,15,6,50,0,,3,2,286,range_grid21_29,,,[],,22653.42253194553,0,,0.0,,False,0,,420.1123004666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,1.0,,,,,11,1,3,6,29,15,ordinary,21,full_coverage_and_all_discovered_cleared,263,6301.684507,40.0,constant,,0.0453232919680886
14,3,True,0,14,3,4,0,edge__smooth__69,edge__smooth,12,29,,16,15,300,,bounded_transverse_width,,base,0,0.04122199999999765,,15,,0,0,,,,,,False,0,0,29,1,48,0,,4,3,282,range_convex22,,,[],,22405.233409284985,0,,0.0,,False,0,,415.0697786,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,1.0,,,,,17,4,4,1,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,257,6226.046679,40.0,constant,,0.04124587500700727
12,1,True,0,12,3,4,0,edge__smooth__69,edge__smooth,12,44,44,16,15,257,,bounded_transverse_width,,locked,47,0.05161200000000221,0,15,cached_distance_prefix_sum,0,0,,,44,0,44,True,0,0,44,7,0,0,8,2,2,239,count_locked_grid21_29,5,5,[],,22169.19121949782,0,,0.0,,False,0,566,395.05588286666665,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,0,0,69,1.0,,,,,9,4,40,7,26,15,ordinary,21,full_coverage_and_all_discovered_cleared,219,5925.838243,40.0,constant,,0.05163633398478851
16,2,True,0,16,6,7,0,edge__smooth__69,edge__smooth,9,15,,16,15,305,,bounded_transverse_width,,arc,0,0.04408000000000101,,15,,0,0,,,,,,False,0,0,15,7,0,0,,3,2,287,service_free0_grid21_29,,,[],0,22048.00740825003,0,,0.0,,False,0,,412.4400987333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,free,50,0.0,0.0,13,1,3,7,29,15,ordinary,21,full_coverage_and_all_discovered_cleared,264,6186.601481,40.0,constant,,0.04409074998693541
18,2,True,0,18,6,7,0,edge__smooth__69,edge__smooth,9,15,,16,15,306,,bounded_transverse_width,,arc,0,0.05293700000000001,,15,,0,0,,,,,,False,0,0,15,7,0,0,,3,2,288,service_free1_grid21_29,,,[],547,22469.0611222317,0,,0.0,,False,0,,418.3208148,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,free,52,1.0,0.0,12,1,2,7,31,15,ordinary,21,full_coverage_and_all_discovered_cleared,263,6274.812222,40.0,constant,,0.053053207986522466
19,2,True,0,19,6,7,0,edge__smooth__69,edge__smooth,9,14,,16,15,304,,bounded_transverse_width,,arc,0,0.052945999999998605,,15,,0,0,,,,,,False,0,0,14,5,0,0,,3,3,286,service_free2_grid21_29,,,[],555,22191.339628355498,0,,0.0,,False,0,,413.88452820000003,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,free,53,2.0,0.0,12,1,0,5,32,15,ordinary,21,full_coverage_and_all_discovered_cleared,262,6208.267923,40.0,constant,,0.0529757920303382
14,1,True,0,14,5,7,0,edge__smooth__69,edge__smooth,10,41,,17,15,256,,bounded_transverse_width,,arc,0,0.05032500000000084,,15,,0,0,,,,,,False,0,0,41,9,0,0,,2,2,237,service_locked0_grid21_29,,,[],0,21919.60159703791,0,,0.0,,False,0,,391.0613546,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,locked,49,0.0,0.0,12,7,32,9,28,15,ordinary,21,full_coverage_and_all_discovered_cleared,216,5865.920319,40.0,constant,,0.05034141702344641
14,1,True,0,14,5,7,0,edge__smooth__69,edge__smooth,10,41,,17,15,256,,bounded_transverse_width,,arc,0,0.05138600000000082,,15,,0,0,,,,,,False,0,0,41,9,0,0,,2,2,237,service_locked1_grid21_29,,,[],900,21919.60159703791,0,,0.0,,False,0,,391.0613546,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,locked,49,1.0,0.0,12,7,32,9,28,15,ordinary,21,full_coverage_and_all_discovered_cleared,216,5865.920319,40.0,constant,,0.05150666699046269
22,2,True,0,22,4,6,0,edge__smooth__69,edge__smooth,11,14,,17,15,270,,bounded_transverse_width,,arc,0,0.06053800000000109,,15,,0,0,,,,,,False,0,0,14,5,0,0,,5,4,251,service_soft20_grid21_29,,,[],697,24989.60355464682,0,,0.0,,False,0,,437.5280474666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,free,56,1.0,20.0,16,2,3,7,35,15,ordinary,21,full_coverage_and_all_discovered_cleared,229,6562.920712,40.0,constant,,0.06056241603801027
18,1,True,0,18,4,5,0,edge__smooth__69,edge__smooth,11,11,,16,15,301,,bounded_transverse_width,,arc,0,0.06069300000000055,,15,,0,0,,,,,,False,0,0,11,8,0,0,,3,3,283,service_free1_convex22,,,[],854,22825.92919600874,0,,0.0,,False,0,,421.21238886666663,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,free,54,1.0,0.0,13,6,16,10,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,260,6318.185833,40.0,constant,,0.060818125028163195
9,0,True,0,9,3,3,0,edge__smooth__69,edge__smooth,12,66,,15,15,251,,bounded_transverse_width,,arc,0,0.05222699999999847,,15,,0,0,,,,,,False,0,0,66,5,0,0,,2,2,234,service_locked1_convex22,,,[],1063,21319.241943125333,0,,0.0,,False,0,,381.5232256666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,30.0,4,,,69,0.5,locked,46,1.0,0.0,16,11,18,5,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,214,5722.848385,40.0,constant,,0.05307983298553154
9,0,True,0,9,2,2,0,edge__smooth__70,edge__smooth,8,34,,10,10,316,,bounded_transverse_width,,base,0,0.03590099999999907,,10,,0,0,,,,,,False,0,0,34,5,40,0,,3,3,304,range_grid21_29,,,[],,21476.130542623552,0,,0.0,,False,0,,615.0226111,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,,,,,13,2,5,5,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,285,6150.226111,40.0,constant,,0.03592608298640698
7,0,True,0,7,2,3,0,edge__smooth__70,edge__smooth,8,0,,11,10,334,,bounded_transverse_width,,base,0,0.027167999999999637,,10,,0,0,,,,,,False,0,0,0,3,39,0,,3,3,321,range_convex22,,,[],,21364.959135016703,0,,0.0,,False,0,,622.7991824,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,1.0,,,,,3,0,4,3,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,297,6227.991824,40.0,constant,,0.027173584036063403
6,1,True,0,6,2,2,0,edge__smooth__70,edge__smooth,8,51,52,10,10,311,,bounded_transverse_width,,locked,36,0.03391600000000139,5,10,cached_distance_prefix_sum,0,0,,,52,0,47,True,0,0,52,3,0,0,8,3,2,299,count_locked_grid21_29,10,10,[],,18630.782833710597,0,,0.0,,False,0,476,555.515657,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,0,0,70,1.0,,,,,2,5,5,3,15,10,ordinary,21,full_coverage_and_all_discovered_cleared,284,5555.15657,40.0,constant,,0.03393112501362339
13,1,True,0,13,1,1,0,edge__smooth__70,edge__smooth,9,36,,10,10,328,,bounded_transverse_width,,arc,0,0.04380899999999954,,10,,0,0,,,,,,False,0,0,36,6,0,0,,3,3,316,service_free0_grid21_29,,,[],0,21061.09093345306,0,,0.0,,False,0,,613.7218186,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,free,43,0.0,0.0,13,6,4,6,22,10,ordinary,21,full_coverage_and_all_discovered_cleared,295,6137.218186,40.0,constant,,0.043864666018635035
12,1,True,0,12,1,1,0,edge__smooth__70,edge__smooth,9,33,,10,10,326,,bounded_transverse_width,,arc,0,0.04969999999999786,,10,,0,0,,,,,,False,0,0,33,5,0,0,,3,3,314,service_free1_grid21_29,,,[],604,21773.628244503037,0,,0.0,,False,0,,626.872565,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,free,42,1.0,0.0,13,6,3,5,21,10,ordinary,21,full_coverage_and_all_discovered_cleared,294,6268.72565,40.0,constant,,0.04974654200486839
17,2,True,0,17,1,2,0,edge__smooth__70,edge__smooth,9,53,,11,10,320,,bounded_transverse_width,,arc,0,0.05574499999999816,,10,,0,0,,,,,,False,0,0,53,2,0,0,,4,3,307,service_free2_grid21_29,,,[],821,21126.69682158101,0,,0.0,,False,0,,609.6339365,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,free,46,2.0,0.0,17,2,1,2,25,10,ordinary,21,full_coverage_and_all_discovered_cleared,283,6096.339365,40.0,constant,,0.05578016699291766
10,1,True,0,10,2,3,0,edge__smooth__70,edge__smooth,8,53,,11,10,319,,bounded_transverse_width,,arc,0,0.04059399999999869,,10,,0,0,,,,,,False,0,0,53,7,0,0,,4,3,306,service_locked0_grid21_29,,,[],0,19199.56569212608,0,,0.0,,False,0,,570.8913142,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,locked,40,0.0,0.0,6,10,5,7,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,286,5708.913142,40.0,constant,,0.04066624998813495
10,1,True,0,10,2,3,0,edge__smooth__70,edge__smooth,8,53,,11,10,319,,bounded_transverse_width,,arc,0,0.04332300000000089,,10,,0,0,,,,,,False,0,0,53,7,0,0,,4,3,306,service_locked1_grid21_29,,,[],635,19199.56569212608,0,,0.0,,False,0,,570.8913142,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,locked,40,1.0,0.0,6,10,5,7,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,286,5708.913142,40.0,constant,,0.043338124989531934
19,3,True,0,19,4,5,0,edge__smooth__70,edge__smooth,6,0,,11,10,309,,bounded_transverse_width,,arc,0,0.040887999999998925,,10,,0,0,,,,,,False,0,0,0,4,0,0,,5,3,296,service_soft20_grid21_29,,,[],303,24522.900615248964,0,,0.0,,False,0,,670.8580122000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,free,47,1.0,20.0,12,1,0,4,26,10,ordinary,21,full_coverage_and_all_discovered_cleared,271,6708.580122,40.0,constant,,0.04090358299436048
18,3,True,0,18,3,5,1,edge__smooth__70,edge__smooth,7,0,,12,10,341,,bounded_transverse_width,,arc,0,0.040975999999997015,,10,,0,0,,,,,,False,0,0,0,3,0,0,,4,3,327,service_free1_convex22,,,[],286,19466.556725502127,0,,0.0,,False,0,,588.6311342,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,free,48,1.0,0.0,9,2,0,3,26,10,ordinary,22,full_coverage_and_all_discovered_cleared,302,5886.311342,40.0,constant,,0.04104883299442008
11,1,True,0,11,2,3,0,edge__smooth__70,edge__smooth,8,52,,11,10,342,,bounded_transverse_width,,arc,0,0.03912599999999955,,10,,0,0,,,,,,False,0,0,52,5,0,0,,3,3,329,service_locked1_convex22,,,[],620,19199.293495849204,0,,0.0,,False,0,,584.3858697,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,30.0,4,,,70,0.5,locked,42,1.0,0.0,4,15,4,5,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,306,5843.858697,40.0,constant,,0.03915620798943564
18,3,True,0,18,1,4,1,edge__smooth__71,edge__smooth,11,1,,15,12,345,,bounded_transverse_width,,base,0,0.03548400000000029,,12,,0,0,,,,,,False,0,0,1,3,49,0,,4,3,328,range_grid21_29,,,[],,22115.665626054906,0,,0.0,,False,0,,536.2610936666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,,,,,12,1,0,3,28,12,ordinary,21,full_coverage_and_all_discovered_cleared,303,6435.133124,40.0,constant,,0.0354942919802852
16,4,True,0,16,2,2,1,edge__smooth__71,edge__smooth,10,17,,12,12,341,,bounded_transverse_width,,base,0,0.03360500000000144,,12,,0,0,,,,,,False,0,0,17,0,47,0,,4,3,327,range_convex22,,,[],,21965.71536972007,0,,0.0,,False,0,,532.4285893333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,1.0,,,,,13,3,0,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,301,6389.143072,40.0,constant,,0.033610082988161594
12,0,True,0,12,2,3,0,edge__smooth__71,edge__smooth,10,44,44,13,12,314,,bounded_transverse_width,,locked,45,0.04350700000000174,6,12,cached_distance_prefix_sum,0,0,,,44,0,38,True,0,0,44,6,0,0,8,2,2,299,count_locked_grid21_29,8,8,[],,20851.794789429616,0,,0.0,,False,0,537,500.77991291666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,0,0,71,1.0,,,,,6,5,22,6,24,12,ordinary,21,full_coverage_and_all_discovered_cleared,281,6009.358955,40.0,constant,,0.04354137496557087
14,2,True,0,14,1,3,0,edge__smooth__71,edge__smooth,11,11,,14,12,335,,bounded_transverse_width,,arc,0,0.041686999999999585,,12,,0,0,,,,,,False,0,0,11,5,0,0,,3,2,319,service_free0_grid21_29,,,[],0,24205.226903396535,0,,0.0,,False,0,,566.5871150833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,0.5,free,45,0.0,0.0,11,0,0,5,24,12,ordinary,21,full_coverage_and_all_discovered_cleared,297,6799.045381,40.0,constant,,0.04170462500769645
18,3,True,0,18,0,2,0,edge__smooth__71,edge__smooth,12,26,,14,12,308,,bounded_transverse_width,,arc,0,0.05382200000000026,,12,,0,0,,,,,,False,0,0,26,5,0,0,,4,2,292,service_free1_grid21_29,,,[],632,21043.60065561433,0,,0.0,,False,0,,500.5600108333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,0.5,free,48,1.0,0.0,11,2,1,5,27,12,ordinary,21,full_coverage_and_all_discovered_cleared,272,6006.72013,40.0,constant,,0.05385525000747293
17,2,True,0,17,0,2,0,edge__smooth__71,edge__smooth,12,26,,14,12,306,,bounded_transverse_width,,arc,0,0.05395700000000048,,12,,0,0,,,,,,False,0,0,26,4,0,0,,4,2,290,service_free2_grid21_29,,,[],625,20978.998013255434,0,,0.0,,False,0,,498.4833000833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,0.5,free,48,2.0,0.0,10,2,1,4,27,12,ordinary,21,full_coverage_and_all_discovered_cleared,270,5981.799601,40.0,constant,,0.054076416010502726
12,0,True,0,12,2,3,0,edge__smooth__71,edge__smooth,10,44,,13,12,314,,bounded_transverse_width,,arc,0,0.045336000000002485,,12,,0,0,,,,,,False,0,0,44,6,0,0,,2,2,299,service_locked0_grid21_29,,,[],0,20851.794789429616,0,,0.0,,False,0,,500.36324625,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,0.5,locked,45,0.0,0.0,6,5,22,6,24,12,ordinary,21,full_coverage_and_all_discovered_cleared,276,6004.358955,40.0,constant,,0.04539745900547132
13,0,True,0,13,2,3,0,edge__smooth__71,edge__smooth,10,39,,13,12,310,,bounded_transverse_width,,arc,0,0.0458260000000017,,12,,0,0,,,,,,False,0,0,39,7,0,0,,2,2,295,service_locked1_grid21_29,,,[],646,21243.980983264984,0,,0.0,,False,0,,504.98301616666663,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,30.0,4,,,71,0.5,locked,46,1.0,0.0,5,7,31,7,25,12,ordinary,21,full_coverage_and_all_discovered_cleared,273,6059.796194,40.0,constant,,0.04585162497824058
