active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,negative_history_limit,negative_hull_inconsistent_cuts,negative_hull_updates,negative_shadow_cuts,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,success_history_limit,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
14,3,True,0,14,0,1,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,15,5,16,15,211,,bounded_transverse_width,,arc,48,0.06848099999999846,15,,0,0,,,False,0,0,5,4,0,0,4,2,193,range_arc05_width015,[],22074.042780194402,,,,,0,,0.0,,False,0,374.98723673333336,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,20,0,6,4,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,,167,5624.808551,40.0,constant,,0.06858516699867323
14,3,True,0,14,0,1,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,15,5,16,15,211,,bounded_transverse_width,,arc,48,0.04620000000000246,15,cached_distance_prefix_sum,0,0,,,False,0,0,5,4,0,0,4,2,193,fast_arc05_width015,[],22074.042780194402,,,,,0,,0.0,,False,0,374.98723673333336,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,20,0,6,4,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,,167,5624.808551,40.0,constant,,0.046263166004791856
10,2,True,0,10,3,4,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,12,3,16,15,225,,bounded_transverse_width,,locked,45,0.08375000000000199,15,,0,0,,,True,0,0,3,3,0,0,2,2,207,range_locked_width015,[],21263.117760746107,,,,,0,,0.0,,False,0,369.7749033333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,35,8,16,3,23,15,ordinary,22,full_coverage_and_all_discovered_cleared,,181,5546.62355,40.0,constant,,0.08384887501597404
10,2,True,0,10,3,4,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,12,3,16,15,225,,bounded_transverse_width,,locked,45,0.043547000000000224,15,cached_distance_prefix_sum,0,0,,,True,0,0,3,3,0,0,2,2,207,fast_locked_width015,[],21263.117760746107,,,,,0,,0.0,,False,0,369.7749033333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,35,8,16,3,23,15,ordinary,22,full_coverage_and_all_discovered_cleared,,181,5546.62355,40.0,constant,,0.043567041982896626
14,3,True,0,14,0,1,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,15,5,16,15,211,,bounded_transverse_width,,arc,48,0.07121599999999972,15,,0,0,,,False,0,0,5,4,0,0,4,2,193,negative_arc05_width015,[],22074.042780194402,12,0,0,0,0,,0.0,,False,0,374.98723673333336,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,20,0,6,4,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,167,5624.808551,40.0,constant,,0.07128658395959064
14,3,True,0,14,0,1,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,15,5,16,15,211,,bounded_transverse_width,,arc,48,0.04795599999999922,15,cached_distance_prefix_sum,0,0,,,False,0,0,5,4,0,0,4,2,193,fast_negative_arc05_width015,[],22074.042780194402,12,0,0,0,0,,0.0,,False,0,374.98723673333336,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,20,0,6,4,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,167,5624.808551,40.0,constant,,0.04801241698442027
13,2,True,0,13,0,1,1,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,0,11,10,311,,bounded_transverse_width,,arc,44,0.04547200000000018,10,,0,0,,,False,0,0,0,4,0,0,3,2,298,range_arc05_width015,[],21724.53597800835,,,,,0,,0.0,,False,0,615.9907195,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,16,1,11,4,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,,272,6159.907195,40.0,constant,,0.04549820796819404
13,2,True,0,13,0,1,1,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,0,11,10,311,,bounded_transverse_width,,arc,44,0.03443599999999947,10,cached_distance_prefix_sum,0,0,,,False,0,0,0,4,0,0,3,2,298,fast_arc05_width015,[],21724.53597800835,,,,,0,,0.0,,False,0,615.9907195,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,16,1,11,4,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,,272,6159.907195,40.0,constant,,0.03445691603701562
13,3,True,0,13,0,2,1,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,18,12,10,323,,bounded_transverse_width,,locked,43,0.052258000000001914,10,,0,0,,,True,0,0,18,1,0,0,4,4,309,range_locked_width015,[],21789.398035098304,,,,,0,,0.0,,False,0,624.2879607,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,14,9,0,1,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,,284,6242.879607,40.0,constant,,0.05230441701132804
13,3,True,0,13,0,2,1,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,18,12,10,323,,bounded_transverse_width,,locked,43,0.035023999999999944,10,cached_distance_prefix_sum,0,0,,,True,0,0,18,1,0,0,4,4,309,fast_locked_width015,[],21789.398035098304,,,,,0,,0.0,,False,0,624.2879607,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,14,9,0,1,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,,284,6242.879607,40.0,constant,,0.035046375007368624
13,2,True,0,13,0,1,1,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,0,11,10,311,,bounded_transverse_width,,arc,44,0.049838999999998634,10,,0,0,,,False,0,0,0,4,0,0,3,2,298,negative_arc05_width015,[],21724.53597800835,12,0,0,0,0,,0.0,,False,0,615.9907195,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,16,1,11,4,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,272,6159.907195,40.0,constant,,0.04985366604523733
13,2,True,0,13,0,1,1,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,0,11,10,311,,bounded_transverse_width,,arc,44,0.03840900000000147,10,cached_distance_prefix_sum,0,0,,,False,0,0,0,4,0,0,3,2,298,fast_negative_arc05_width015,[],21724.53597800835,12,0,0,0,0,,0.0,,False,0,615.9907195,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,16,1,11,4,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,272,6159.907195,40.0,constant,,0.0384389579994604
12,4,True,0,12,0,1,1,clustered__adversarial-spatial__71,clustered__adversarial-spatial,12,2,13,12,284,,bounded_transverse_width,,arc,43,0.05855400000000088,12,,0,0,,,False,0,0,2,4,0,0,5,3,269,range_arc05_width015,[],21081.896352086453,,,,,0,,0.0,,False,0,489.0316056666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,12,5,22,5,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,,244,5868.379268,40.0,constant,,0.058644166972953826
12,4,True,0,12,0,1,1,clustered__adversarial-spatial__71,clustered__adversarial-spatial,12,2,13,12,284,,bounded_transverse_width,,arc,43,0.03823600000000127,12,cached_distance_prefix_sum,0,0,,,False,0,0,2,4,0,0,5,3,269,fast_arc05_width015,[],21081.896352086453,,,,,0,,0.0,,False,0,489.0316056666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,12,5,22,5,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,,244,5868.379268,40.0,constant,,0.038247250020504
14,5,True,0,14,1,2,1,clustered__adversarial-spatial__71,clustered__adversarial-spatial,11,34,13,12,303,,bounded_transverse_width,,locked,44,0.04944999999999666,12,,0,0,,,True,0,0,34,2,0,0,5,3,288,range_locked_width015,[],23155.901027409556,,,,,0,,0.0,,False,0,533.0150169166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,16,7,15,2,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,,262,6396.180203,40.0,constant,,0.04951958399033174
14,5,True,0,14,1,2,1,clustered__adversarial-spatial__71,clustered__adversarial-spatial,11,34,13,12,303,,bounded_transverse_width,,locked,44,0.03499200000000258,12,cached_distance_prefix_sum,0,0,,,True,0,0,34,2,0,0,5,3,288,fast_locked_width015,[],23155.901027409556,,,,,0,,0.0,,False,0,533.0150169166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,16,7,15,2,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,,262,6396.180203,40.0,constant,,0.03503229102352634
12,4,True,0,12,0,1,1,clustered__adversarial-spatial__71,clustered__adversarial-spatial,12,2,13,12,284,,bounded_transverse_width,,arc,43,0.06426000000000087,12,,0,0,,,False,0,0,2,4,0,0,5,3,269,negative_arc05_width015,[],21081.896352086453,12,0,1,1,0,,0.0,,False,0,489.0316056666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,12,5,22,5,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,244,5868.379268,40.0,constant,,0.06431729200994596
12,4,True,0,12,0,1,1,clustered__adversarial-spatial__71,clustered__adversarial-spatial,12,2,13,12,284,,bounded_transverse_width,,arc,43,0.04405799999999971,12,cached_distance_prefix_sum,0,0,,,False,0,0,2,4,0,0,5,3,269,fast_negative_arc05_width015,[],21081.896352086453,12,0,1,1,0,,0.0,,False,0,489.0316056666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,12,5,22,5,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,244,5868.379268,40.0,constant,,0.04415524995420128
26,13,True,0,26,0,1,4,boundary_outward_min__n10__positive,boundary_outward_min,10,0,11,10,376,,bounded_transverse_width,,arc,49,0.0340929999999986,10,,0,0,,,False,0,0,0,0,0,0,4,3,363,range_arc05_width015,[],23110.78326594751,,,,,0,,0.0,,False,0,682.4156657000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,0.5,0,0,0,0,27,10,stress,22,full_coverage_and_all_discovered_cleared,,334,6824.156657,40.0,constant,,0.03409895801451057
26,13,True,0,26,0,1,4,boundary_outward_min__n10__positive,boundary_outward_min,10,0,11,10,376,,bounded_transverse_width,,arc,49,0.02775999999999712,10,cached_distance_prefix_sum,0,0,,,False,0,0,0,0,0,0,4,3,363,fast_arc05_width015,[],23110.78326594751,,,,,0,,0.0,,False,0,682.4156657000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,0.5,0,0,0,0,27,10,stress,22,full_coverage_and_all_discovered_cleared,,334,6824.156657,40.0,constant,,0.027764833997935057
22,13,True,0,22,0,0,4,boundary_outward_min__n10__positive,boundary_outward_min,10,7,10,10,404,,bounded_transverse_width,,locked,45,0.02294300000000149,10,,0,0,,,True,0,0,7,0,0,0,4,2,392,range_locked_width015,[],22235.476692979326,,,,,0,,0.0,,False,0,682.2095343,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,1.0,1,2,1,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,,365,6822.095343,40.0,constant,,0.022957000008318573
22,13,True,0,22,0,0,4,boundary_outward_min__n10__positive,boundary_outward_min,10,7,10,10,404,,bounded_transverse_width,,locked,45,0.02223099999999789,10,cached_distance_prefix_sum,0,0,,,True,0,0,7,0,0,0,4,2,392,fast_locked_width015,[],22235.476692979326,,,,,0,,0.0,,False,0,682.2095343,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,1.0,1,2,1,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,,365,6822.095343,40.0,constant,,0.02224062499590218
26,13,True,0,26,0,1,4,boundary_outward_min__n10__positive,boundary_outward_min,10,0,11,10,376,,bounded_transverse_width,,arc,49,0.03916199999999748,10,,0,0,,,False,0,0,0,0,0,0,4,3,363,negative_arc05_width015,[],23110.78326594751,12,0,0,0,0,,0.0,,False,0,682.4156657000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,0.5,0,0,0,0,27,10,stress,22,full_coverage_and_all_discovered_cleared,3,334,6824.156657,40.0,constant,,0.03923654096433893
26,13,True,0,26,0,1,4,boundary_outward_min__n10__positive,boundary_outward_min,10,0,11,10,376,,bounded_transverse_width,,arc,49,0.034451000000000676,10,cached_distance_prefix_sum,0,0,,,False,0,0,0,0,0,0,4,3,363,fast_negative_arc05_width015,[],23110.78326594751,12,0,0,0,0,,0.0,,False,0,682.4156657000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,0.5,0,0,0,0,27,10,stress,22,full_coverage_and_all_discovered_cleared,3,334,6824.156657,40.0,constant,,0.034565582987852395
25,13,True,0,25,0,1,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,11,10,375,,bounded_transverse_width,,arc,48,0.03327799999999925,10,,0,0,,,False,0,0,0,0,0,0,4,3,362,range_arc05_width015,[],23105.63931319531,,,,,0,,0.0,,False,0,681.8127855,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,0.5,0,0,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,,334,6818.127855,40.0,constant,,0.0333327500266023
25,13,True,0,25,0,1,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,11,10,375,,bounded_transverse_width,,arc,48,0.025965000000002902,10,cached_distance_prefix_sum,0,0,,,False,0,0,0,0,0,0,4,3,362,fast_arc05_width015,[],23105.63931319531,,,,,0,,0.0,,False,0,681.8127855,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,0.5,0,0,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,,334,6818.127855,40.0,constant,,0.025986250024288893
21,12,True,0,21,1,1,4,boundary_outward_min__n10__negative,boundary_outward_min,9,7,10,10,404,,bounded_transverse_width,,locked,45,0.022944999999999993,10,,0,0,,,True,0,0,7,0,0,0,4,2,392,range_locked_width015,[],22292.80256289488,,,,,0,,0.0,,False,0,683.4560506,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,1.0,1,2,0,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,,366,6834.560506,40.0,constant,,0.022948999947402626
21,12,True,0,21,1,1,4,boundary_outward_min__n10__negative,boundary_outward_min,9,7,10,10,404,,bounded_transverse_width,,locked,45,0.022505999999999915,10,cached_distance_prefix_sum,0,0,,,True,0,0,7,0,0,0,4,2,392,fast_locked_width015,[],22292.80256289488,,,,,0,,0.0,,False,0,683.4560506,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,1.0,1,2,0,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,,366,6834.560506,40.0,constant,,0.022546833963133395
25,13,True,0,25,0,1,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,11,10,375,,bounded_transverse_width,,arc,48,0.036889999999999645,10,,0,0,,,False,0,0,0,0,0,0,4,3,362,negative_arc05_width015,[],23105.63931319531,12,0,0,0,0,,0.0,,False,0,681.8127855,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,0.5,0,0,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,3,334,6818.127855,40.0,constant,,0.03689745900919661
25,13,True,0,25,0,1,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,11,10,375,,bounded_transverse_width,,arc,48,0.03028099999999867,10,cached_distance_prefix_sum,0,0,,,False,0,0,0,0,0,0,4,3,362,fast_negative_arc05_width015,[],23105.63931319531,12,0,0,0,0,,0.0,,False,0,681.8127855,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,0.5,0,0,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,3,334,6818.127855,40.0,constant,,0.030288374982774258
26,14,True,0,26,0,1,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,0,11,10,376,,bounded_transverse_width,,arc,48,0.03280700000000181,10,,0,0,,,False,0,0,0,0,0,0,4,2,363,range_arc05_width015,[],23204.000909768274,,,,,0,,0.0,,False,0,684.2800187,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,144,0.5,0,0,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,,334,6842.800187,40.0,constant,,0.032824208959937096
26,14,True,0,26,0,1,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,0,11,10,376,,bounded_transverse_width,,arc,48,0.02661499999999961,10,cached_distance_prefix_sum,0,0,,,False,0,0,0,0,0,0,4,2,363,fast_arc05_width015,[],23204.000909768274,,,,,0,,0.0,,False,0,684.2800187,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,144,0.5,0,0,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,,334,6842.800187,40.0,constant,,0.026640791969839483
23,14,True,0,23,0,0,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,7,10,10,405,,bounded_transverse_width,,locked,45,0.022391999999999967,10,,0,0,,,True,0,0,7,0,0,0,4,2,393,range_locked_width015,[],22387.39310093964,,,,,0,,0.0,,False,0,685.7478624,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,144,1.0,1,2,1,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,,365,6857.478624,40.0,constant,,0.02247012499719858
23,14,True,0,23,0,0,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,7,10,10,405,,bounded_transverse_width,,locked,45,0.02158600000000277,10,cached_distance_prefix_sum,0,0,,,True,0,0,7,0,0,0,4,2,393,fast_locked_width015,[],22387.39310093964,,,,,0,,0.0,,False,0,685.7478624,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,144,1.0,1,2,1,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,,365,6857.478624,40.0,constant,,0.021591250027995557
26,14,True,0,26,0,1,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,0,11,10,376,,bounded_transverse_width,,arc,48,0.03707700000000003,10,,0,0,,,False,0,0,0,0,0,0,4,2,363,negative_arc05_width015,[],23204.000909768274,12,0,0,0,0,,0.0,,False,0,684.2800187,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,144,0.5,0,0,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,3,334,6842.800187,40.0,constant,,0.03709633299149573
26,14,True,0,26,0,1,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,0,11,10,376,,bounded_transverse_width,,arc,48,0.0306500000000014,10,cached_distance_prefix_sum,0,0,,,False,0,0,0,0,0,0,4,2,363,fast_negative_arc05_width015,[],23204.000909768274,12,0,0,0,0,,0.0,,False,0,684.2800187,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,144,0.5,0,0,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,3,334,6842.800187,40.0,constant,,0.03067725000437349
41,24,True,0,41,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,17,16,343,,bounded_transverse_width,,arc,63,0.04177299999999917,16,,0,0,,,False,0,0,0,0,0,0,4,3,324,range_arc05_width015,[],27118.703813775977,,,,,0,,0.0,,False,0,463.6087978125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,0.5,0,0,0,0,41,16,stress,22,public_upper_bound_16,,291,7417.740765,40.0,constant,,0.041815250006038696
41,24,True,0,41,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,17,16,343,,bounded_transverse_width,,arc,63,0.033796999999999855,16,cached_distance_prefix_sum,0,0,,,False,0,0,0,0,0,0,4,3,324,fast_arc05_width015,[],27118.703813775977,,,,,0,,0.0,,False,0,463.6087978125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,0.5,0,0,0,0,41,16,stress,22,public_upper_bound_16,,291,7417.740765,40.0,constant,,0.033815500035416335
36,23,True,0,36,0,0,8,boundary_outward_min__n16__positive,boundary_outward_min,16,17,16,16,384,,bounded_transverse_width,,locked,59,0.0324460000000002,16,,0,0,,,True,0,0,17,0,0,0,4,2,366,range_locked_width015,[],25418.888361162783,,,,,0,,0.0,,False,0,458.0486046875,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,1.0,4,26,0,0,37,16,stress,22,public_upper_bound_16,,335,7328.777675,40.0,constant,,0.03245758300181478
36,23,True,0,36,0,0,8,boundary_outward_min__n16__positive,boundary_outward_min,16,17,16,16,384,,bounded_transverse_width,,locked,59,0.029229999999998313,16,cached_distance_prefix_sum,0,0,,,True,0,0,17,0,0,0,4,2,366,fast_locked_width015,[],25418.888361162783,,,,,0,,0.0,,False,0,458.0486046875,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,1.0,4,26,0,0,37,16,stress,22,public_upper_bound_16,,335,7328.777675,40.0,constant,,0.029247040976770222
41,24,True,0,41,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,17,16,343,,bounded_transverse_width,,arc,63,0.04569699999999699,16,,0,0,,,False,0,0,0,0,0,0,4,3,324,negative_arc05_width015,[],27118.703813775977,12,0,0,0,0,,0.0,,False,0,463.6087978125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,0.5,0,0,0,0,41,16,stress,22,public_upper_bound_16,3,291,7417.740765,40.0,constant,,0.04574958299053833
41,24,True,0,41,0,1,8,boundary_outward_min__n16__positive,boundary_outward_min,16,0,17,16,343,,bounded_transverse_width,,arc,63,0.038029000000001645,16,cached_distance_prefix_sum,0,0,,,False,0,0,0,0,0,0,4,3,324,fast_negative_arc05_width015,[],27118.703813775977,12,0,0,0,0,,0.0,,False,0,463.6087978125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,145,0.5,0,0,0,0,41,16,stress,22,public_upper_bound_16,3,291,7417.740765,40.0,constant,,0.03805666696280241
39,23,True,0,39,0,1,8,boundary_outward_min__n16__negative,boundary_outward_min,16,0,17,16,342,,bounded_transverse_width,,arc,62,0.04054100000000105,16,,0,0,,,False,0,0,0,0,0,0,4,3,323,range_arc05_width015,[],26997.61779396342,,,,,0,,0.0,,False,0,461.9077228125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,0.5,1,2,0,0,40,16,stress,22,public_upper_bound_16,,293,7390.523565,40.0,constant,,0.04057266598101705
39,23,True,0,39,0,1,8,boundary_outward_min__n16__negative,boundary_outward_min,16,0,17,16,342,,bounded_transverse_width,,arc,62,0.03269200000000083,16,cached_distance_prefix_sum,0,0,,,False,0,0,0,0,0,0,4,3,323,fast_arc05_width015,[],26997.61779396342,,,,,0,,0.0,,False,0,461.9077228125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,0.5,1,2,0,0,40,16,stress,22,public_upper_bound_16,,293,7390.523565,40.0,constant,,0.03270258300472051
35,22,True,0,35,1,1,8,boundary_outward_min__n16__negative,boundary_outward_min,15,17,16,16,382,,bounded_transverse_width,,locked,59,0.03265700000000038,16,,0,0,,,True,0,0,17,0,0,0,4,2,364,range_locked_width015,[],25422.688125608624,,,,,0,,0.0,,False,0,457.3461020625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,1.0,3,20,0,0,37,16,stress,22,public_upper_bound_16,,333,7317.537633,40.0,constant,,0.03271629102528095
35,22,True,0,35,1,1,8,boundary_outward_min__n16__negative,boundary_outward_min,15,17,16,16,382,,bounded_transverse_width,,locked,59,0.02922500000000028,16,cached_distance_prefix_sum,0,0,,,True,0,0,17,0,0,0,4,2,364,fast_locked_width015,[],25422.688125608624,,,,,0,,0.0,,False,0,457.3461020625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,1.0,3,20,0,0,37,16,stress,22,public_upper_bound_16,,333,7317.537633,40.0,constant,,0.02923337498214096
39,23,True,0,39,0,1,8,boundary_outward_min__n16__negative,boundary_outward_min,16,0,17,16,342,,bounded_transverse_width,,arc,62,0.04461300000000179,16,,0,0,,,False,0,0,0,0,0,0,4,3,323,negative_arc05_width015,[],26997.61779396342,12,0,0,0,0,,0.0,,False,0,461.9077228125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,0.5,1,2,0,0,40,16,stress,22,public_upper_bound_16,3,293,7390.523565,40.0,constant,,0.04465012496802956
39,23,True,0,39,0,1,8,boundary_outward_min__n16__negative,boundary_outward_min,16,0,17,16,342,,bounded_transverse_width,,arc,62,0.03680500000000109,16,cached_distance_prefix_sum,0,0,,,False,0,0,0,0,0,0,4,3,323,fast_negative_arc05_width015,[],26997.61779396342,12,0,0,0,0,,0.0,,False,0,461.9077228125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,0.5,1,2,0,0,40,16,stress,22,public_upper_bound_16,3,293,7390.523565,40.0,constant,,0.03682204196229577
